coupon_id,owner_id,category_id,brand_id,discount_type,discount_value,minimum_purchase,issue_date,expiry_date,coupon_value,status,city,source,transferable,validity_duration_days,effective_discount_pct,total_views_count,avg_view_duration,total_requests_count,total_usage_count,swap_offered_count,swap_requested_count,request_conversion_rate
CP0857,U0274,CAT03,B011,percentage,56.4,0,2024-02-24,2024-12-15,3112.0,available,Surat,gifted,yes,295,56.4,4,155.75,0,1,0,0,0.0
CP0858,U0394,CAT02,B006,percentage,5.3,999,2023-03-01,2023-10-15,642.23,available,Delhi,earned,yes,228,5.3,0,0.0,1,0,0,0,0.0
CP0859,U0199,CAT01,B004,flat,300.0,499,2023-10-17,2024-09-26,4555.69,available,Nagpur,earned,no,345,6.59,4,112.75,0,0,0,0,0.0
CP0860,U0451,CAT08,B028,flat,100.0,299,2024-04-10,2025-02-08,1158.01,available,Chennai,referral,no,304,8.64,1,183.0,1,0,0,0,1.0
CP0861,U0022,CAT05,B018,percentage,6.6,499,2023-11-04,2024-02-15,2081.34,swapped,Pune,referral,yes,103,6.6,4,123.0,1,0,0,0,0.25
CP0862,U0376,CAT06,B021,flat,300.0,499,2024-03-03,2024-11-23,2247.27,available,Kochi,gifted,no,265,13.35,4,173.25,1,0,0,0,0.25
CP0863,U0486,CAT03,B010,percentage,58.4,1999,2024-08-05,2024-12-12,3660.07,expired,Kochi,referral,no,129,58.4,1,7.0,1,0,0,1,1.0
CP0864,U0278,CAT06,B023,percentage,34.5,1499,2024-04-26,2024-07-20,2288.98,swapped,Vadodara,gifted,yes,85,34.5,1,299.0,1,1,0,1,1.0
CP0865,U0222,CAT04,B015,percentage,16.8,199,2024-01-29,2024-11-18,4718.84,available,Kolkata,gifted,yes,294,16.8,3,138.67,0,2,0,0,0.0
CP0866,U0211,CAT05,B018,percentage,48.1,299,2023-07-22,2023-11-06,2369.47,swapped,Ahmedabad,earned,no,107,48.1,2,256.0,1,0,0,0,0.5
CP0867,U0347,CAT06,B023,flat,500.0,0,2024-10-05,2024-11-22,3945.46,available,Mumbai,referral,yes,48,12.67,3,172.33,0,2,0,0,0.0
CP0868,U0491,CAT06,B021,percentage,72.6,199,2023-07-27,2023-11-11,1572.43,available,Vadodara,referral,no,107,72.6,2,44.5,1,0,1,0,0.5
CP0869,U0411,CAT08,B028,flat,200.0,999,2023-11-07,2024-01-27,841.07,swapped,Chennai,gifted,no,81,23.78,1,70.0,2,1,0,0,2.0
CP0870,U0500,CAT03,B012,flat,200.0,0,2024-12-07,2025-05-13,3336.15,available,Indore,purchased,yes,157,5.99,1,213.0,0,1,2,0,0.0
CP0871,U0353,CAT03,B012,percentage,40.8,1999,2023-01-21,2023-12-17,1843.8,available,Patna,purchased,yes,330,40.8,2,51.5,2,1,0,2,1.0
CP0872,U0036,CAT08,B029,percentage,71.4,199,2023-03-29,2023-11-03,717.97,available,Chandigarh,referral,yes,219,71.4,1,71.0,0,0,1,0,0.0
CP0873,U0309,CAT04,B015,percentage,64.5,1999,2023-03-27,2023-10-24,2499.01,claimed,Patna,gifted,yes,211,64.5,0,0.0,1,0,2,0,0.0
CP0874,U0251,CAT06,B022,percentage,26.0,299,2024-06-16,2024-07-28,4533.79,available,Pune,earned,no,42,26.0,1,88.0,2,0,0,0,2.0
CP0875,U0338,CAT08,B028,percentage,25.5,0,2024-11-03,2025-07-25,1697.95,available,Vadodara,purchased,yes,264,25.5,1,269.0,0,0,0,0,0.0
CP0876,U0356,CAT05,B020,percentage,40.3,1499,2024-02-02,2024-03-21,1387.9,available,Kochi,earned,no,48,40.3,1,278.0,2,0,0,0,2.0
CP0877,U0099,CAT07,B026,percentage,75.7,499,2023-09-25,2024-08-02,1444.12,available,Indore,referral,yes,312,75.7,0,0.0,0,0,0,0,0.0
CP0878,U0125,CAT06,B023,flat,50.0,0,2023-05-12,2023-08-04,926.68,available,Patna,earned,yes,84,5.4,0,0.0,0,0,2,0,0.0
CP0879,U0080,CAT02,B005,flat,250.0,999,2024-09-24,2024-11-29,3149.33,swapped,Indore,earned,no,66,7.94,1,238.0,2,0,1,0,2.0
CP0880,U0047,CAT02,B005,percentage,15.4,1499,2023-03-25,2023-07-28,4759.39,available,Pune,purchased,yes,125,15.4,1,142.0,0,1,1,0,0.0
CP0881,U0310,CAT07,B025,percentage,19.4,1499,2023-07-22,2024-04-30,971.02,available,Patna,referral,yes,283,19.4,2,296.0,2,0,0,0,1.0
CP0882,U0074,CAT08,B027,percentage,11.0,999,2023-07-22,2024-01-02,2898.4,available,Hyderabad,earned,yes,164,11.0,0,0.0,0,2,0,0,0.0
CP0883,U0326,CAT04,B014,flat,150.0,1999,2023-06-16,2024-02-03,2981.93,claimed,Visakhapatnam,earned,yes,232,5.03,1,267.0,0,0,1,0,0.0
CP0884,U0336,CAT07,B025,flat,150.0,1499,2024-06-27,2024-07-30,1295.76,expired,Bengaluru,purchased,no,33,11.58,1,201.0,0,0,0,0,0.0
CP0885,U0346,CAT06,B023,percentage,61.7,1999,2024-03-16,2024-05-25,4498.27,available,Bengaluru,gifted,no,70,61.7,1,102.0,1,0,0,0,1.0
CP0886,U0184,CAT10,B033,percentage,59.5,1499,2023-11-23,2024-08-09,4064.28,available,Lucknow,earned,no,260,59.5,1,275.0,0,0,1,0,0.0
CP0887,U0210,CAT09,B032,percentage,49.0,499,2023-02-13,2023-09-11,4405.87,available,Chandigarh,gifted,no,210,49.0,3,104.67,1,0,0,0,0.3333
CP0888,U0448,CAT08,B027,percentage,61.3,199,2024-03-05,2024-04-16,3951.91,available,Ahmedabad,gifted,yes,42,61.3,4,196.25,0,2,0,0,0.0
CP0889,U0112,CAT07,B026,flat,100.0,0,2024-08-30,2025-01-01,131.13,claimed,Jaipur,gifted,yes,124,76.26,3,136.0,1,2,1,0,0.3333
CP0890,U0117,CAT08,B028,percentage,67.2,199,2024-07-16,2025-01-04,2458.35,expired,Bhopal,gifted,yes,172,67.2,3,154.0,0,0,0,0,0.0
CP0891,U0362,CAT08,B029,percentage,77.1,499,2023-03-10,2023-09-21,3058.7,available,Visakhapatnam,referral,yes,195,77.1,1,265.0,0,0,0,0,0.0
CP0892,U0323,CAT07,B025,percentage,28.1,299,2023-06-12,2024-01-01,3436.08,available,Hyderabad,earned,no,203,28.1,2,206.5,1,0,0,0,0.5
CP0893,U0290,CAT06,B023,percentage,56.6,499,2023-05-12,2023-12-17,362.47,available,Bhopal,purchased,no,219,56.6,6,199.33,0,0,0,0,0.0
CP0894,U0285,CAT04,B015,percentage,72.6,299,2024-05-02,2024-10-22,2907.24,available,Kolkata,referral,no,173,72.6,2,106.5,0,0,0,0,0.0
CP0895,U0289,CAT10,B034,flat,150.0,499,2023-09-13,2024-06-19,4458.26,available,Hyderabad,gifted,yes,280,3.36,1,153.0,0,0,0,0,0.0
CP0896,U0035,CAT10,B035,percentage,41.8,499,2024-09-09,2025-02-22,1978.4,available,Jaipur,earned,no,166,41.8,1,153.0,1,0,0,0,1.0
CP0897,U0423,CAT01,B004,percentage,52.5,999,2023-12-02,2024-07-01,2438.64,available,Jaipur,referral,no,212,52.5,3,107.33,0,3,2,0,0.0
CP0898,U0491,CAT06,B023,flat,150.0,999,2024-10-23,2025-02-26,3045.15,available,Delhi,earned,yes,126,4.93,1,8.0,0,1,0,0,0.0
CP0899,U0153,CAT09,B032,percentage,64.3,299,2024-03-09,2024-04-13,1060.99,available,Mumbai,earned,no,35,64.3,2,153.5,0,0,1,0,0.0
CP0900,U0321,CAT02,B007,percentage,73.2,499,2023-06-01,2024-02-14,2798.56,claimed,Surat,purchased,no,258,73.2,1,129.0,0,0,0,0,0.0
CP0901,U0301,CAT08,B028,percentage,50.5,199,2023-10-19,2024-02-09,1647.88,available,Delhi,referral,no,113,50.5,0,0.0,1,1,0,0,0.0
CP0902,U0322,CAT06,B021,percentage,59.0,499,2024-07-17,2024-08-29,3249.33,available,Surat,earned,yes,43,59.0,0,0.0,0,1,0,0,0.0
CP0903,U0371,CAT05,B019,percentage,47.6,1499,2024-06-07,2024-08-04,3582.64,claimed,Bengaluru,purchased,yes,58,47.6,2,138.5,1,0,0,0,0.5
CP0904,U0498,CAT09,B030,flat,150.0,299,2023-04-05,2023-11-05,1723.88,available,Bengaluru,gifted,yes,214,8.7,0,0.0,1,0,0,0,0.0
CP0905,U0422,CAT09,B031,percentage,34.7,0,2023-06-08,2024-04-13,4081.1,available,Hyderabad,earned,no,310,34.7,3,115.67,0,1,0,0,0.0
CP0906,U0330,CAT04,B014,percentage,56.3,1999,2023-01-25,2023-03-22,3501.57,claimed,Delhi,purchased,yes,56,56.3,1,50.0,1,0,1,0,1.0
CP0907,U0010,CAT03,B010,percentage,29.2,999,2024-10-11,2025-05-31,3839.41,claimed,Bhopal,earned,yes,232,29.2,7,187.14,1,0,0,0,0.1429
CP0908,U0360,CAT04,B013,percentage,48.7,0,2023-01-08,2023-08-04,2928.84,available,Chennai,gifted,yes,208,48.7,0,0.0,0,0,0,0,0.0
CP0909,U0192,CAT09,B030,flat,200.0,999,2023-09-30,2024-08-09,1972.68,expired,Vadodara,purchased,yes,314,10.14,0,0.0,0,0,1,0,0.0
CP0910,U0229,CAT06,B022,percentage,53.8,999,2024-04-07,2024-05-21,4840.29,expired,Chandigarh,purchased,yes,44,53.8,2,273.0,0,1,0,0,0.0
CP0911,U0377,CAT01,B004,flat,150.0,1499,2023-07-24,2024-06-09,1528.12,expired,Kolkata,referral,no,321,9.82,1,91.0,1,0,0,0,1.0
CP0912,U0112,CAT06,B022,percentage,52.0,999,2024-08-03,2025-01-09,167.87,available,Chennai,referral,yes,159,52.0,2,72.0,4,0,1,1,2.0
CP0913,U0386,CAT08,B029,percentage,29.6,199,2024-02-05,2025-01-08,4608.05,claimed,Vadodara,purchased,yes,338,29.6,4,158.25,1,0,0,0,0.25
CP0914,U0439,CAT02,B005,flat,50.0,0,2024-09-26,2024-11-20,4736.6,swapped,Lucknow,gifted,yes,55,1.06,4,176.25,1,0,0,0,0.25
CP0915,U0039,CAT02,B005,percentage,53.4,299,2024-03-09,2024-10-15,2116.56,available,Delhi,referral,no,220,53.4,5,170.2,1,1,0,0,0.2
CP0916,U0471,CAT03,B011,percentage,74.9,1499,2023-07-29,2023-10-28,3734.09,expired,Mumbai,referral,no,91,74.9,3,137.0,0,1,0,1,0.0
CP0917,U0356,CAT03,B009,percentage,59.4,999,2024-04-11,2025-03-03,1402.02,available,Patna,gifted,yes,326,59.4,0,0.0,1,0,2,0,0.0
CP0918,U0222,CAT04,B013,percentage,33.3,1999,2023-02-08,2023-11-19,2355.22,available,Mumbai,earned,yes,284,33.3,3,150.0,0,0,0,0,0.0
CP0919,U0013,CAT02,B007,flat,400.0,1499,2023-07-27,2024-01-09,1396.21,swapped,Pune,earned,yes,166,28.65,3,183.0,3,0,0,0,1.0
CP0920,U0147,CAT01,B004,percentage,57.7,299,2023-08-26,2023-10-19,487.66,available,Nagpur,gifted,no,54,57.7,3,172.67,0,0,0,0,0.0
CP0921,U0209,CAT06,B023,percentage,15.9,199,2024-10-16,2025-05-11,2922.05,available,Kochi,earned,yes,207,15.9,0,0.0,0,2,1,0,0.0
CP0922,U0309,CAT08,B029,percentage,32.0,299,2024-03-18,2024-05-31,4429.62,available,Kochi,earned,no,74,32.0,3,199.67,1,0,0,0,0.3333
CP0923,U0075,CAT09,B032,percentage,8.2,999,2024-06-02,2025-05-18,1741.17,claimed,Chennai,referral,yes,350,8.2,5,115.0,0,1,0,1,0.0
CP0924,U0279,CAT04,B016,percentage,36.4,0,2023-04-25,2024-02-05,2621.87,claimed,Jaipur,referral,yes,286,36.4,2,133.5,0,0,0,0,0.0
CP0925,U0480,CAT04,B015,percentage,29.4,499,2024-01-18,2024-11-23,2639.45,expired,Pune,earned,no,310,29.4,3,224.67,2,0,0,0,0.6667
CP0926,U0367,CAT02,B006,percentage,39.0,0,2024-12-11,2025-04-16,4471.26,swapped,Hyderabad,gifted,yes,126,39.0,1,65.0,1,0,0,0,1.0
CP0927,U0327,CAT05,B018,flat,200.0,0,2023-08-03,2024-06-05,4760.18,available,Mumbai,purchased,yes,307,4.2,1,86.0,1,0,0,0,1.0
CP0928,U0232,CAT04,B014,flat,75.0,0,2023-03-10,2023-08-16,2138.49,available,Chandigarh,purchased,no,159,3.51,2,113.0,1,1,0,0,0.5
CP0929,U0471,CAT06,B022,percentage,27.8,499,2024-09-26,2025-08-23,3194.34,claimed,Nagpur,referral,no,331,27.8,2,195.5,1,0,1,0,0.5
CP0930,U0395,CAT06,B022,percentage,57.5,0,2024-01-28,2024-11-28,2142.37,claimed,Kochi,referral,no,305,57.5,0,0.0,1,0,0,0,0.0
CP0931,U0130,CAT01,B004,percentage,41.6,999,2023-03-30,2023-12-28,505.64,available,Hyderabad,gifted,no,273,41.6,2,18.5,0,1,0,0,0.0
CP0932,U0111,CAT04,B016,percentage,28.2,999,2024-12-21,2025-09-08,2082.51,available,Ahmedabad,earned,yes,261,28.2,1,269.0,0,1,1,0,0.0
CP0933,U0199,CAT09,B031,percentage,18.6,1999,2023-10-09,2024-08-23,4628.65,expired,Delhi,purchased,yes,319,18.6,1,114.0,0,0,0,0,0.0
CP0934,U0149,CAT09,B031,percentage,38.9,999,2023-06-16,2023-08-05,1690.51,available,Ahmedabad,referral,yes,50,38.9,4,140.25,4,0,0,2,1.0
CP0935,U0396,CAT04,B016,percentage,5.4,499,2024-10-31,2025-02-28,267.18,available,Surat,referral,no,120,5.4,1,22.0,0,0,0,0,0.0
CP0936,U0072,CAT04,B016,flat,75.0,199,2023-04-14,2023-08-06,3714.76,swapped,Patna,purchased,no,114,2.02,2,230.5,3,1,0,2,1.5
CP0937,U0326,CAT06,B023,percentage,58.1,999,2024-12-11,2025-07-17,576.32,claimed,Jaipur,gifted,no,218,58.1,4,197.0,0,0,0,0,0.0
CP0938,U0244,CAT02,B005,percentage,70.8,499,2024-11-11,2025-06-12,2560.21,available,Ahmedabad,purchased,yes,213,70.8,2,72.0,0,0,0,0,0.0
CP0939,U0192,CAT02,B006,flat,400.0,999,2024-11-06,2025-09-11,1351.88,available,Chennai,earned,yes,309,29.59,1,273.0,2,1,0,0,2.0
CP0940,U0006,CAT09,B030,percentage,16.1,299,2023-05-17,2024-01-02,346.97,expired,Hyderabad,gifted,no,230,16.1,1,293.0,0,0,0,0,0.0
CP0941,U0441,CAT10,B033,percentage,65.9,499,2023-11-24,2024-04-26,4016.07,available,Nagpur,gifted,yes,154,65.9,0,0.0,0,0,1,0,0.0
CP0942,U0075,CAT02,B006,percentage,52.5,1499,2024-07-08,2024-09-12,678.43,claimed,Bengaluru,gifted,yes,66,52.5,3,189.0,2,0,1,0,0.6667
CP0943,U0481,CAT10,B034,percentage,61.5,199,2024-10-02,2025-05-05,4148.48,available,Bhopal,purchased,no,215,61.5,1,169.0,0,1,0,0,0.0
CP0944,U0231,CAT07,B024,percentage,59.5,999,2024-01-18,2024-09-04,4190.04,available,Ahmedabad,gifted,no,230,59.5,4,167.5,0,1,1,0,0.0
CP0945,U0308,CAT03,B010,percentage,26.6,0,2023-03-18,2023-11-24,2115.72,claimed,Ahmedabad,earned,yes,251,26.6,7,186.71,2,0,0,1,0.2857
CP0946,U0429,CAT06,B022,percentage,39.8,999,2023-12-16,2024-06-18,3046.21,swapped,Nagpur,gifted,no,185,39.8,1,5.0,1,2,0,0,1.0
CP0947,U0273,CAT10,B034,percentage,11.8,999,2024-05-16,2024-12-07,3101.01,available,Jaipur,referral,no,205,11.8,2,134.0,0,0,0,0,0.0
CP0948,U0098,CAT10,B034,percentage,72.9,299,2023-09-03,2024-07-18,4863.09,available,Surat,gifted,no,319,72.9,2,47.0,1,1,0,2,0.5
CP0949,U0456,CAT05,B019,percentage,55.2,1999,2023-07-12,2024-06-19,739.42,expired,Lucknow,purchased,no,343,55.2,1,236.0,1,0,0,1,1.0
CP0950,U0089,CAT09,B032,percentage,64.9,0,2024-08-18,2025-06-10,3636.73,swapped,Pune,purchased,no,296,64.9,0,0.0,0,1,0,0,0.0
CP0951,U0236,CAT03,B012,percentage,34.4,999,2023-10-05,2024-08-20,1739.93,available,Bengaluru,purchased,no,320,34.4,2,166.0,0,0,1,0,0.0
CP0952,U0233,CAT09,B031,percentage,19.2,999,2023-09-18,2024-06-27,2938.74,available,Patna,gifted,no,283,19.2,2,157.0,2,1,1,1,1.0
CP0953,U0224,CAT01,B004,percentage,41.7,499,2023-04-21,2024-01-19,1600.05,available,Hyderabad,gifted,yes,273,41.7,3,208.33,2,0,0,0,0.6667
CP0954,U0402,CAT01,B001,percentage,46.1,0,2023-10-02,2024-01-05,4632.45,expired,Kolkata,purchased,yes,95,46.1,4,152.0,0,0,0,0,0.0
CP0955,U0221,CAT01,B001,percentage,51.8,199,2023-10-11,2024-04-03,1190.92,claimed,Patna,earned,no,175,51.8,1,56.0,1,0,0,0,1.0
CP0956,U0413,CAT04,B014,percentage,48.8,1999,2023-08-14,2023-12-09,1947.2,claimed,Mumbai,referral,yes,117,48.8,1,122.0,0,0,1,1,0.0
CP0957,U0433,CAT10,B035,flat,75.0,499,2023-04-08,2023-09-11,1143.82,claimed,Chennai,referral,yes,156,6.56,2,164.0,1,0,0,0,0.5
CP0958,U0441,CAT05,B017,percentage,55.3,999,2024-03-21,2025-02-10,4255.47,available,Pune,purchased,yes,326,55.3,2,154.5,0,0,0,0,0.0
CP0959,U0385,CAT07,B026,percentage,16.3,499,2024-01-29,2025-01-07,163.98,expired,Kolkata,referral,no,344,16.3,1,145.0,2,1,0,1,2.0
CP0960,U0199,CAT07,B026,percentage,6.6,1999,2024-06-03,2025-05-14,2238.84,available,Ahmedabad,earned,no,345,6.6,2,199.5,1,0,0,0,0.5
CP0961,U0128,CAT03,B012,percentage,28.6,1499,2024-02-19,2024-08-07,1488.86,available,Vadodara,referral,yes,170,28.6,0,0.0,1,1,0,1,0.0
CP0962,U0200,CAT10,B034,percentage,9.9,999,2024-12-31,2025-02-10,1758.66,available,Nagpur,gifted,no,41,9.9,4,190.0,0,0,0,0,0.0
CP0963,U0467,CAT07,B024,percentage,31.1,299,2023-10-03,2024-05-07,2418.73,available,Patna,earned,yes,217,31.1,3,127.0,0,1,0,0,0.0
CP0964,U0048,CAT01,B004,percentage,62.1,999,2023-04-03,2023-07-23,3491.8,available,Bengaluru,gifted,no,111,62.1,2,227.0,0,0,0,0,0.0
CP0965,U0118,CAT08,B027,percentage,69.4,499,2023-10-13,2024-02-15,1592.41,claimed,Pune,referral,yes,125,69.4,1,209.0,1,1,0,0,1.0
CP0966,U0121,CAT10,B034,percentage,40.3,0,2024-03-09,2024-07-02,4048.26,available,Bengaluru,purchased,yes,115,40.3,1,250.0,1,1,0,0,1.0
CP0967,U0371,CAT05,B018,percentage,63.4,199,2024-07-20,2025-02-23,805.96,swapped,Pune,earned,no,218,63.4,1,56.0,0,0,0,0,0.0
CP0968,U0202,CAT03,B011,percentage,6.6,199,2024-05-31,2024-07-29,876.66,claimed,Ahmedabad,purchased,no,59,6.6,0,0.0,0,1,0,0,0.0
CP0969,U0366,CAT10,B035,percentage,39.1,199,2024-12-28,2025-03-24,852.33,claimed,Delhi,purchased,no,86,39.1,4,177.0,0,0,0,0,0.0
CP0970,U0282,CAT03,B009,percentage,44.7,999,2024-05-16,2025-01-03,3644.86,swapped,Indore,referral,no,232,44.7,1,235.0,1,1,0,0,1.0
CP0971,U0258,CAT10,B036,flat,500.0,1999,2024-02-22,2024-06-16,2523.65,expired,Kolkata,purchased,no,115,19.81,1,85.0,0,0,0,0,0.0
CP0972,U0192,CAT05,B017,percentage,35.9,0,2024-01-20,2024-07-21,1607.0,available,Mumbai,purchased,yes,183,35.9,2,243.5,0,1,0,0,0.0
CP0973,U0203,CAT08,B029,flat,100.0,199,2024-10-26,2025-04-28,754.46,swapped,Indore,purchased,no,184,13.25,1,33.0,0,0,0,0,0.0
CP0974,U0213,CAT08,B029,percentage,71.2,0,2024-04-19,2024-07-24,1264.56,available,Hyderabad,purchased,yes,96,71.2,7,171.14,0,0,0,0,0.0
CP0975,U0151,CAT06,B022,flat,300.0,299,2023-03-21,2024-02-20,4114.42,claimed,Delhi,referral,no,336,7.29,0,0.0,0,0,0,0,0.0
CP0976,U0006,CAT02,B007,percentage,28.3,0,2024-06-02,2024-09-24,772.4,expired,Jaipur,purchased,yes,114,28.3,2,208.0,0,0,0,1,0.0
CP0977,U0178,CAT09,B031,percentage,35.3,999,2024-09-19,2025-06-11,1666.4,available,Visakhapatnam,earned,no,265,35.3,5,225.8,0,0,0,1,0.0
CP0978,U0374,CAT08,B028,flat,50.0,1499,2024-11-13,2025-09-19,2853.44,available,Ahmedabad,referral,no,310,1.75,2,100.0,0,0,0,0,0.0
CP0979,U0391,CAT06,B023,flat,200.0,199,2023-05-28,2023-09-07,511.29,available,Chandigarh,purchased,yes,102,39.12,0,0.0,2,0,0,0,0.0
CP0980,U0100,CAT05,B017,flat,150.0,499,2024-03-04,2025-01-19,4007.38,swapped,Bhopal,gifted,no,321,3.74,2,229.0,0,0,0,1,0.0
CP0981,U0373,CAT04,B013,flat,100.0,499,2023-02-08,2023-07-23,3945.71,available,Chennai,referral,no,165,2.53,5,171.4,1,1,0,0,0.2
CP0982,U0436,CAT02,B005,flat,250.0,499,2024-09-23,2025-05-01,4780.56,available,Coimbatore,gifted,no,220,5.23,1,216.0,1,0,0,1,1.0
CP0983,U0350,CAT06,B023,percentage,56.1,299,2024-08-26,2025-06-18,4040.64,expired,Pune,purchased,yes,296,56.1,2,135.5,0,0,0,1,0.0
CP0984,U0499,CAT07,B025,percentage,75.5,1499,2023-11-04,2024-08-15,4957.0,available,Patna,gifted,no,285,75.5,2,285.0,1,1,0,1,0.5
CP0985,U0238,CAT02,B006,percentage,68.3,199,2023-08-13,2024-01-17,4633.96,expired,Visakhapatnam,gifted,no,157,68.3,0,0.0,1,0,0,2,0.0
CP0986,U0247,CAT07,B026,percentage,11.1,1499,2023-06-16,2024-05-30,378.29,available,Delhi,gifted,no,349,11.1,3,235.33,0,0,1,0,0.0
CP0987,U0158,CAT03,B012,percentage,7.3,199,2024-01-15,2024-04-14,2458.27,swapped,Chandigarh,earned,no,90,7.3,1,18.0,1,0,1,0,1.0
CP0988,U0082,CAT07,B024,percentage,50.8,999,2023-06-18,2024-01-06,1669.36,available,Bengaluru,purchased,yes,202,50.8,1,33.0,1,0,0,1,1.0
CP0989,U0078,CAT01,B002,percentage,41.9,0,2023-04-05,2024-03-31,60.33,available,Ahmedabad,purchased,no,361,41.9,4,93.75,2,0,0,0,0.5
CP0990,U0052,CAT06,B023,percentage,8.0,0,2023-11-14,2024-05-31,4981.76,available,Delhi,earned,yes,199,8.0,1,269.0,0,0,1,0,0.0
CP0991,U0304,CAT03,B012,flat,400.0,299,2023-04-21,2023-10-04,3096.4,claimed,Vadodara,purchased,yes,166,12.92,2,173.5,0,0,0,0,0.0
CP0992,U0050,CAT08,B029,flat,100.0,499,2024-10-20,2025-08-09,3052.09,expired,Delhi,gifted,no,293,3.28,1,140.0,0,0,1,0,0.0
CP0993,U0151,CAT03,B012,flat,250.0,1499,2024-06-05,2024-12-08,3543.0,available,Pune,earned,no,186,7.06,2,197.0,0,0,1,0,0.0
CP0994,U0041,CAT06,B021,percentage,16.2,0,2023-06-08,2023-07-26,2959.03,available,Hyderabad,referral,yes,48,16.2,2,108.0,0,0,1,0,0.0
CP0995,U0123,CAT03,B009,percentage,30.0,1499,2023-11-24,2024-10-15,2433.9,available,Coimbatore,earned,no,326,30.0,0,0.0,0,0,0,1,0.0
CP0996,U0099,CAT04,B016,flat,250.0,299,2023-06-10,2024-01-26,376.97,available,Jaipur,gifted,no,230,66.32,2,115.0,0,0,0,1,0.0
CP0997,U0418,CAT08,B029,flat,250.0,299,2024-04-05,2024-07-12,3739.14,expired,Surat,referral,yes,98,6.69,1,87.0,2,1,0,0,2.0
CP0998,U0449,CAT01,B002,flat,300.0,299,2023-04-06,2024-01-10,783.43,swapped,Pune,gifted,no,279,38.29,1,96.0,0,0,0,0,0.0
CP0999,U0324,CAT05,B018,flat,300.0,299,2023-02-09,2023-03-15,3571.26,expired,Kochi,gifted,yes,34,8.4,3,114.0,0,1,0,0,0.0
CP1000,U0141,CAT08,B029,percentage,16.1,999,2024-11-27,2025-09-11,1983.92,claimed,Patna,earned,yes,288,16.1,2,134.0,0,2,0,0,0.0
CP1001,U0149,CAT07,B026,flat,400.0,999,2024-08-28,2025-07-04,4984.11,claimed,Lucknow,gifted,no,310,8.03,0,0.0,0,0,0,1,0.0
CP1002,U0293,CAT10,B033,percentage,70.9,199,2024-04-19,2025-03-26,4619.29,expired,Pune,gifted,no,341,70.9,2,265.5,0,1,0,0,0.0
CP1003,U0003,CAT01,B002,flat,200.0,999,2024-02-09,2024-07-23,1184.64,available,Indore,purchased,yes,165,16.88,2,105.0,1,0,0,0,0.5
CP1004,U0482,CAT07,B024,flat,200.0,499,2024-07-02,2025-05-07,130.9,swapped,Lucknow,earned,yes,309,152.79,2,106.0,0,0,0,0,0.0
CP1005,U0438,CAT08,B029,percentage,54.6,199,2023-10-22,2024-01-19,4631.86,available,Surat,purchased,yes,89,54.6,1,27.0,0,1,1,1,0.0
CP1006,U0051,CAT01,B004,percentage,53.5,199,2024-05-06,2024-06-15,4658.86,expired,Chennai,earned,no,40,53.5,1,23.0,0,0,0,0,0.0
CP1007,U0050,CAT07,B024,flat,150.0,1999,2023-06-17,2024-01-18,4662.12,available,Coimbatore,earned,yes,215,3.22,5,199.6,0,0,0,1,0.0
CP1008,U0399,CAT02,B006,flat,50.0,1999,2023-09-03,2023-11-05,3982.41,swapped,Chennai,purchased,no,63,1.26,3,104.67,0,0,0,0,0.0
CP1009,U0262,CAT06,B021,percentage,67.6,0,2024-07-01,2025-03-26,2432.15,claimed,Bengaluru,gifted,yes,268,67.6,2,148.5,0,0,1,0,0.0
CP1010,U0467,CAT06,B021,percentage,19.2,999,2023-09-14,2023-10-23,4031.66,expired,Bengaluru,referral,yes,39,19.2,1,207.0,0,0,0,0,0.0
CP1011,U0246,CAT03,B011,percentage,66.1,1999,2024-07-01,2024-11-07,3176.27,available,Chandigarh,earned,no,129,66.1,4,140.75,0,1,0,0,0.0
CP1012,U0397,CAT02,B008,percentage,19.3,999,2024-10-14,2025-07-18,3751.28,available,Pune,earned,no,277,19.3,1,221.0,0,1,0,1,0.0
CP1013,U0019,CAT09,B031,percentage,53.2,499,2023-07-23,2023-09-12,981.0,claimed,Mumbai,referral,no,51,53.2,3,156.67,1,0,1,0,0.3333
CP1014,U0044,CAT06,B022,flat,50.0,199,2023-11-19,2024-08-12,4222.96,claimed,Coimbatore,earned,yes,267,1.18,0,0.0,0,0,0,0,0.0
CP1015,U0320,CAT08,B028,percentage,46.4,1999,2023-12-15,2024-03-15,210.78,expired,Surat,purchased,no,91,46.4,1,297.0,0,1,0,0,0.0
CP1016,U0357,CAT05,B017,flat,50.0,299,2023-11-04,2024-02-12,4087.68,swapped,Jaipur,gifted,no,100,1.22,0,0.0,3,0,0,0,0.0
CP1017,U0012,CAT02,B007,percentage,28.1,0,2023-11-04,2024-06-29,4907.21,available,Bengaluru,referral,yes,238,28.1,1,125.0,1,1,0,0,1.0
CP1018,U0455,CAT06,B021,percentage,24.8,0,2023-12-08,2024-06-17,953.96,available,Bengaluru,purchased,no,192,24.8,4,158.75,0,1,0,0,0.0
CP1019,U0153,CAT05,B017,flat,500.0,999,2024-08-14,2025-06-19,3306.6,available,Chandigarh,earned,yes,309,15.12,1,162.0,1,0,0,0,1.0
CP1020,U0036,CAT05,B020,percentage,30.0,0,2023-02-23,2023-06-03,4747.47,claimed,Hyderabad,referral,yes,100,30.0,2,182.5,0,1,0,0,0.0
